job_id,submit_time,wait_time,run_time,allocated_processors,avg_cpu_time,used_memory,requested_processors,requested_time,requested_memory,status,user_id,group_id,executable_number,queue_number,partition_number,preceding_job_number,think_time
307,833366,2903,331,32,217.56,-1,32,1200,-1,1,34,7,14195,3,-1,-1,-1
308,833504,14018,959,4,876.0,-1,4,21600,-1,5,161,75,18641,3,-1,-1,-1
309,836703,49,-1,-1,-1.0,-1,48,7200,-1,5,133,50,18645,3,-1,-1,-1
310,836740,8,65,32,0.38,-1,32,14400,-1,5,133,50,18649,3,-1,-1,-1
311,836814,2,12402,32,12023.0,-1,32,14400,-1,1,133,50,18653,3,-1,-1,-1
312,837305,5,124,2,65.0,-1,2,1200,-1,1,34,7,14197,3,-1,-1,-1
313,837319,2,104,2,-1.0,-1,2,1200,-1,5,34,7,14199,3,-1,-1,-1
314,837359,5,106,2,-1.0,-1,2,1200,-1,5,34,7,14201,3,-1,-1,-1
315,837373,2,64,4,31.75,-1,4,1200,-1,1,34,7,14203,3,-1,-1,-1
316,837384,3,105,4,0.25,-1,4,1200,-1,5,34,7,14206,3,-1,-1,-1
317,837389,9,106,4,-1.0,-1,4,1200,-1,5,34,7,14208,3,-1,-1,-1
318,839360,6,103,2,63.5,-1,2,1200,-1,1,34,7,14210,3,-1,-1,-1
319,839368,9,62,4,31.25,-1,4,1200,-1,1,34,7,14212,3,-1,-1,-1
320,839463,10,55,8,18.38,-1,8,1200,-1,1,34,7,14214,3,-1,-1,-1
321,839468,6,497,8,244.25,-1,8,1200,-1,1,34,7,14216,3,-1,-1,-1
322,839473,2,107,8,0.12,-1,8,1200,-1,5,34,7,14218,3,-1,-1,-1
323,839498,10,47,16,9.75,-1,16,1200,-1,1,34,7,14220,2,-1,-1,-1
324,839503,6,165,16,123.62,-1,16,1200,-1,1,34,7,14222,3,-1,-1,-1
325,839509,22,112,16,0.25,-1,16,1200,-1,5,34,7,14225,3,-1,-1,-1
326,839546,104,54,32,6.03,-1,32,1200,-1,1,34,7,14227,3,-1,-1,-1
327,839554,160,122,32,64.38,-1,32,1200,-1,1,34,7,14229,3,-1,-1,-1
328,839562,281,2136,32,382.5,-1,32,2400,-1,1,34,7,14232,3,-1,-1,-1
329,839576,4602,90,64,3.98,-1,64,1200,-1,1,34,7,14235,3,-1,-1,-1
330,839582,4701,114,64,34.58,-1,64,1200,-1,1,34,7,14238,3,-1,-1,-1
331,839587,4821,269,64,169.11,-1,64,1200,-1,1,34,7,14241,3,-1,-1,-1
332,840194,10,47,4,10.25,-1,4,1200,-1,1,34,7,14244,3,-1,-1,-1
333,840240,8,38,4,1.0,-1,4,3000,-1,1,34,7,14247,3,-1,-1,-1
334,840270,10,44,16,5.81,-1,16,1200,-1,1,34,7,14250,3,-1,-1,-1
335,840299,4,212,16,156.75,-1,16,3000,-1,1,34,7,14253,3,-1,-1,-1
336,840332,4,60,16,1.25,-1,16,3600,-1,1,34,7,14256,3,-1,-1,-1
337,840381,142,47,32,1.34,-1,32,3000,-1,1,34,7,14259,3,-1,-1,-1
338,840617,2,88,2,56.5,-1,2,1200,-1,1,34,7,14262,3,-1,-1,-1
339,841203,10,62,4,31.5,-1,4,1200,-1,1,34,7,14265,3,-1,-1,-1
340,841621,6,2541,32,390.12,-1,32,3600,-1,1,34,7,14268,3,-1,-1,-1
341,842026,2659,72,64,4.59,-1,64,1200,-1,1,34,7,14271,3,-1,-1,-1
342,842056,2711,154,64,57.48,-1,64,1200,-1,1,34,7,14274,3,-1,-1,-1
343,842086,2848,70,64,1.47,-1,64,3000,-1,1,34,7,14277,3,-1,-1,-1
344,843552,132215,2337,32,2234.0,-1,32,64800,-1,1,163,75,14280,3,-1,-1,-1
345,843673,10,62,8,18.38,-1,8,1200,-1,1,34,7,14283,3,-1,-1,-1
346,845024,7,37996,1,36784.0,-1,1,57600,-1,1,153,75,14286,3,-1,-1,-1
347,845045,581,16542,1,15774.0,-1,1,57600,-1,1,153,75,14289,3,-1,-1,-1
348,845627,1896,10132,1,9976.0,-1,1,57600,-1,5,153,75,18655,3,-1,-1,-1
349,846197,12,46,16,9.75,-1,16,1200,-1,1,34,7,14292,2,-1,-1,-1
350,846218,12,166,16,123.75,-1,16,1200,-1,1,34,7,14295,3,-1,-1,-1
351,848867,11,47,32,1.75,-1,32,3600,-1,1,133,50,18658,3,-1,-1,-1
352,849016,11,3635,32,3551.0,-1,32,3600,-1,5,133,50,18662,3,-1,-1,-1
353,849450,12,452,8,399.62,-1,8,7200,-1,1,127,75,14298,3,-1,-1,-1
354,850353,127754,43248,63,8547.0,-1,63,43200,-1,5,131,20,18666,4,-1,-1,-1
355,852708,4,95,48,33.31,-1,48,5400,-1,1,133,50,18670,3,-1,-1,-1
356,852801,17,1449,48,1374.0,-1,48,5400,-1,5,133,50,18674,3,-1,-1,-1
357,854322,6,59,48,2.77,-1,48,3600,-1,1,133,50,18678,3,-1,-1,-1
358,854453,4,65143,48,2088.0,-1,48,3600,-1,5,133,50,18682,3,-1,-1,-1
359,855869,55282,-1,-1,-1.0,-1,64,5400,-1,5,133,50,18686,3,-1,-1,-1
360,857145,6,256,1,217.0,-1,1,900,-1,1,159,75,14301,1,-1,-1,-1
361,857230,6,182,2,147.5,-1,2,900,-1,1,159,75,14304,1,-1,-1,-1
362,857593,3,181,2,148.5,-1,2,900,-1,1,159,75,14307,1,-1,-1,-1
363,857696,2962,38541,1,36520.0,-1,1,57600,-1,1,153,75,18690,3,-1,-1,-1
364,857877,2781,24,1,-1.0,-1,1,3600,-1,1,166,75,14312,3,-1,-1,-1
365,858162,2498,13584,1,13476.0,-1,1,18000,-1,1,154,75,14315,4,-1,-1,-1
366,860654,4,105,43,54.65,-1,43,64800,-1,1,41,30,14318,2,-1,-1,-1
367,861020,1,199,43,146.47,-1,43,64800,-1,1,41,30,14321,2,-1,-1,-1
368,861521,10,110,43,60.07,-1,43,64800,-1,1,41,30,14324,2,-1,-1,-1
369,862186,3,115,43,60.28,-1,43,64800,-1,1,41,30,14327,2,-1,-1,-1
370,872655,10,1091,32,194.41,-1,32,10800,-1,1,150,6,13641,2,-1,-1,-1
371,872900,10,39487,1,37945.0,-1,1,57600,-1,5,153,75,14330,3,-1,-1,-1
372,880898,10,1603,32,1513.0,-1,32,3600,-1,1,163,75,18694,2,-1,-1,-1
373,886751,27938,57958,8,54476.0,-1,8,64800,-1,5,150,6,13592,4,-1,-1,-1
374,906748,83,-1,-1,-1.0,-1,8,3600,-1,5,167,73,14334,3,-1,-1,-1
375,906839,28,-1,-1,-1.0,-1,8,600,-1,5,167,73,14334,5,-1,-1,-1
376,906857,17,-1,-1,-1.0,-1,64,5400,-1,5,133,50,18698,3,-1,-1,-1
377,906884,183,-1,-1,-1.0,-1,8,600,-1,5,167,73,14334,2,-1,-1,-1
378,911140,645,-1,-1,-1.0,-1,64,9000,-1,5,133,50,14341,3,-1,-1,-1
379,911465,2,202,2,156.0,-1,2,600,-1,1,164,75,14344,2,-1,-1,-1
380,911555,2,232,2,174.0,-1,2,600,-1,1,164,75,14347,2,-1,-1,-1
381,911696,27,-1,-1,-1.0,-1,48,9000,-1,5,133,50,14350,3,-1,-1,-1
382,911751,4547,-1,-1,-1.0,-1,36,9000,-1,5,133,50,14352,3,-1,-1,-1
383,911937,2750,34440,1,33061.0,-1,1,57600,-1,1,153,75,18702,3,-1,-1,-1
384,912128,2561,16070,1,15944.0,-1,1,18000,-1,1,154,75,18706,4,-1,-1,-1
385,912141,2546,49143,1,46451.0,-1,1,57600,-1,1,153,75,18710,3,-1,-1,-1
386,912284,2402,64828,4,64210.0,-1,4,64800,-1,5,156,75,14355,3,-1,-1,-1
387,912390,2298,146,1,10.0,-1,1,57600,-1,1,153,75,18714,3,-1,-1,-1
388,915785,5,24,1,-1.0,-1,1,17400,-1,1,166,75,14358,3,-1,-1,-1
389,916285,10,9171,22,8993.0,-1,22,12600,-1,1,133,50,14361,3,-1,-1,-1
390,919428,13155,-1,-1,-1.0,-1,43,64800,-1,5,41,30,14370,2,-1,-1,-1
391,919629,24210,72,32,5.94,-1,32,1200,-1,1,34,7,14373,3,-1,-1,-1
392,919650,24193,112,32,63.62,-1,32,1200,-1,1,34,7,14376,3,-1,-1,-1
393,919680,24557,70,64,3.86,-1,64,1200,-1,1,34,7,14379,3,-1,-1,-1
394,919695,24693,101,64,34.16,-1,64,1200,-1,1,34,7,14382,3,-1,-1,-1
395,919715,24786,244,64,167.62,-1,64,1200,-1,1,34,7,14385,3,-1,-1,-1
396,919764,5709,607,23,562.87,-1,23,64800,-1,1,41,30,14388,2,-1,-1,-1
397,920266,10,628,2,534.5,-1,2,7200,-1,5,15,75,14391,3,-1,-1,-1
398,920556,5532,36,16,0.44,-1,16,1200,-1,1,34,7,14394,3,-1,-1,-1
399,920614,5518,59,16,22.25,-1,16,1200,-1,1,34,7,14396,3,-1,-1,-1
400,920669,5529,127,16,87.62,-1,16,1200,-1,1,34,7,14399,3,-1,-1,-1
401,920727,3,32,8,0.5,-1,8,1200,-1,1,34,7,14402,3,-1,-1,-1
402,920778,6,105,8,0.12,-1,8,1200,-1,5,34,7,14404,3,-1,-1,-1
403,920954,11,746,2,641.5,-1,2,7200,-1,1,15,75,14407,3,-1,-1,-1
404,921088,4,105,8,0.12,-1,8,1200,-1,5,34,7,14410,3,-1,-1,-1
405,921151,6,51,4,21.0,-1,4,1200,-1,1,34,7,14413,3,-1,-1,-1
406,921191,9,103,4,0.25,-1,4,1200,-1,5,34,7,14416,3,-1,-1,-1
407,921235,8,104,4,0.25,-1,4,1200,-1,5,34,7,14419,3,-1,-1,-1
408,921301,6,70,2,39.5,-1,2,1200,-1,1,34,7,14422,3,-1,-1,-1
409,921340,10,105,2,-1.0,-1,2,1200,-1,5,34,7,14425,3,-1,-1,-1
410,921391,2,104,2,-1.0,-1,2,1200,-1,5,34,7,14428,3,-1,-1,-1
411,921705,6,31,8,0.38,-1,8,1200,-1,1,34,7,14431,3,-1,-1,-1
412,921724,9,51,4,21.0,-1,4,1200,-1,1,34,7,14434,3,-1,-1,-1
413,921747,8,69,2,38.5,-1,2,1200,-1,1,34,7,14437,3,-1,-1,-1
414,921939,7,43,8,10.88,-1,8,1200,-1,1,34,7,14440,3,-1,-1,-1
415,922156,21761,48,32,3.75,-1,32,1200,-1,1,34,7,14443,3,-1,-1,-1
416,922213,21752,44,32,0.47,-1,32,1200,-1,1,34,7,14446,3,-1,-1,-1
417,922221,11,49867,8,48627.0,-1,8,54000,-1,1,173,75,14298,4,-1,-1,-1
418,922247,21726,96,32,45.28,-1,32,1200,-1,1,34,7,14449,3,-1,-1,-1
419,922339,3751,36,8,1.12,-1,8,57600,-1,1,90,75,18720,3,-1,-1,-1
420,923540,4,61,2,18.5,-1,2,7200,-1,5,15,75,14452,3,-1,-1,-1
421,923597,11,77,2,28.0,-1,2,7200,-1,5,15,75,14455,3,-1,-1,-1
422,923901,4,38,4,4.75,-1,4,300,-1,1,35,7,14457,3,-1,-1,-1
423,924076,10,38648,1,37293.0,-1,1,57600,-1,1,153,75,18724,3,-1,-1,-1
424,924664,1470,105,8,0.12,-1,8,43200,-1,5,90,75,18727,3,-1,-1,-1
425,925236,18781,87,32,2.69,-1,32,14400,-1,1,133,50,14459,3,-1,-1,-1
426,926297,8,44927,8,44543.0,-1,8,57600,-1,1,90,75,18731,3,-1,-1,-1
427,926370,10,106,8,0.12,-1,8,43200,-1,5,90,75,18734,3,-1,-1,-1
428,926593,10,24887,8,24624.0,-1,8,43200,-1,1,90,75,18738,3,-1,-1,-1
429,927444,5,24,1,-1.0,-1,1,17400,-1,1,166,75,18740,3,-1,-1,-1
430,927848,16261,108,16,0.25,-1,16,17400,-1,5,166,75,18744,3,-1,-1,-1
431,931074,869430,10871,63,1891.0,-1,63,43200,-1,1,131,20,18748,4,-1,-1,-1
432,931335,1337,-1,-1,-1.0,-1,23,64800,-1,5,41,30,14461,2,-1,-1,-1
433,932068,494,-1,-1,-1.0,-1,23,64800,-1,5,41,30,14464,3,-1,-1,-1
434,932665,9,225,2,114.0,-1,2,7200,-1,5,15,75,14467,3,-1,-1,-1
435,933127,14,-1,-1,-1.0,-1,23,64800,-1,5,41,30,14469,3,-1,-1,-1
436,933174,1244,-1,-1,-1.0,-1,23,64800,-1,5,41,30,14471,2,-1,-1,-1
437,933923,10,14132,1,14003.0,-1,1,18000,-1,1,154,75,14474,4,-1,-1,-1
438,934641,1,43,8,10.88,-1,8,1800,-1,1,34,7,14477,3,-1,-1,-1
439,934669,9404,37,16,0.44,-1,16,1800,-1,1,34,7,14480,3,-1,-1,-1
440,934693,9381,59,16,22.25,-1,16,1200,-1,1,34,7,14483,3,-1,-1,-1
441,934709,9398,127,16,87.69,-1,16,1200,-1,1,34,7,14485,3,-1,-1,-1
442,939356,13281,3647,64,691.47,-1,64,3600,-1,5,62,79,18752,3,-1,-1,-1
443,942517,7,224,2,116.0,-1,2,7200,-1,5,15,75,14488,3,-1,-1,-1
444,942561,82,-1,-1,-1.0,-1,43,64800,-1,5,41,30,14490,2,-1,-1,-1
445,942670,33101,161,43,105.56,-1,43,64800,-1,1,41,30,14493,3,-1,-1,-1
446,943681,378460,64848,63,64378.0,-1,63,64800,-1,5,24,22,18756,3,-1,-1,-1
447,944051,10,62,2,14.0,-1,2,7200,-1,5,15,75,14496,3,-1,-1,-1
448,944262,53,67,63,0.38,-1,63,57600,-1,1,24,22,18760,2,-1,-1,-1
449,944613,143,6075,63,5863.0,-1,63,57600,-1,5,24,22,18764,2,-1,-1,-1
450,945431,5411,4115,16,2901.0,-1,16,17400,-1,1,166,75,14499,3,-1,-1,-1
451,945664,3,45728,1,45388.0,-1,1,64800,-1,1,155,75,18768,3,-1,-1,-1
452,946498,5,550,8,244.12,-1,8,1200,-1,1,34,7,14501,3,-1,-1,-1
453,946546,5852,75,64,0.53,-1,64,1200,-1,1,34,7,14503,3,-1,-1,-1
454,946585,5899,66,64,0.53,-1,64,1200,-1,1,34,7,14505,3,-1,-1,-1
455,946620,5941,65,64,0.52,-1,64,1200,-1,1,34,7,14507,3,-1,-1,-1
456,946643,4855,50,32,3.66,-1,32,1200,-1,1,34,7,14510,3,-1,-1,-1
457,946672,4881,43,32,0.5,-1,32,1200,-1,1,34,7,14512,3,-1,-1,-1
458,947039,4564,92,32,45.28,-1,32,1200,-1,1,34,7,14515,3,-1,-1,-1
459,950786,53,1557,32,291.34,-1,32,10800,-1,1,150,6,13641,2,-1,-1,-1
460,951728,3234,49584,8,49123.0,-1,8,50400,-1,1,90,75,18772,3,-1,-1,-1
461,952787,3507,1597,32,295.06,-1,32,10800,-1,1,150,6,13641,2,-1,-1,-1
462,953772,3343,-1,-1,-1.0,-1,63,57600,-1,5,24,22,18776,2,-1,-1,-1
463,971478,4,2787,32,2579.0,-1,32,7200,-1,1,163,75,18780,2,-1,-1,-1
464,971722,4050,64830,8,60981.0,-1,8,64800,-1,5,150,6,13592,4,-1,-1,-1
465,978080,5,30,4,0.25,-1,4,300,-1,1,94,53,18784,1,-1,-1,-1
466,978324,6,30,4,0.25,-1,4,300,-1,1,94,53,18788,1,-1,-1,-1
467,978410,6,30,4,0.25,-1,4,300,-1,1,94,53,18792,1,-1,-1,-1
468,978593,4,30,4,0.25,-1,4,300,-1,1,94,53,18795,1,-1,-1,-1
469,981872,8,30,4,0.25,-1,4,300,-1,1,94,53,18799,1,-1,-1,-1
470,982104,10,33,4,2.5,-1,4,300,-1,1,94,53,18803,1,-1,-1,-1
471,990314,3,29,4,0.25,-1,4,300,-1,1,94,53,18807,1,-1,-1,-1
472,990429,5,30,4,0.25,-1,4,300,-1,1,94,53,18811,1,-1,-1,-1
473,990508,1,30,4,0.25,-1,4,300,-1,1,94,53,18815,1,-1,-1,-1
474,990698,3,29,4,0.25,-1,4,300,-1,1,94,53,18819,1,-1,-1,-1
475,990856,5,30,4,0.25,-1,4,300,-1,1,94,53,18823,1,-1,-1,-1
476,990929,7,31,4,0.25,-1,4,300,-1,1,94,53,18827,1,-1,-1,-1
477,991026,7,29,4,0.25,-1,4,300,-1,1,94,53,18831,1,-1,-1,-1
478,991228,7,31,4,0.25,-1,4,300,-1,1,94,53,18835,1,-1,-1,-1
479,991258,10,29,4,0.25,-1,4,300,-1,1,94,53,18839,1,-1,-1,-1
480,992559,5,15421,1,15284.0,-1,1,18000,-1,1,154,75,18843,4,-1,-1,-1
481,993299,9,14436,32,14224.0,-1,32,14400,-1,5,133,50,14521,3,-1,-1,-1
482,993319,44595,25922,8,24265.0,-1,8,64800,-1,5,150,6,13592,4,-1,-1,-1
483,993407,10460,-1,-1,-1.0,-1,32,10800,-1,5,150,6,13641,2,-1,-1,-1
484,996045,5,43197,1,41724.0,-1,1,57600,-1,1,153,75,18847,3,-1,-1,-1
485,996238,3,53694,1,50739.0,-1,1,57600,-1,1,153,75,18851,3,-1,-1,-1
486,996620,3,33534,1,32358.0,-1,1,57600,-1,1,153,75,18854,3,-1,-1,-1
487,998538,6014,57305,4,56820.0,-1,4,64800,-1,1,156,75,14526,3,-1,-1,-1
488,999237,13136,13453,32,13303.0,-1,32,64800,-1,1,171,75,18858,2,-1,-1,-1
489,1000998,23183,14731,11,14327.0,-1,11,36000,-1,1,160,75,14529,3,-1,-1,-1
490,1001018,23164,16712,11,16193.0,-1,11,36000,-1,1,160,75,14532,3,-1,-1,-1
491,1001024,24853,16774,11,16269.0,-1,11,36000,-1,1,160,75,14535,3,-1,-1,-1
492,1001077,24801,541,11,183.45,-1,11,36000,-1,1,160,75,14538,3,-1,-1,-1
493,1001582,2970,1014,1,972.0,-1,1,14400,-1,1,152,75,14541,3,-1,-1,-1
494,1002974,1579,44754,1,44420.0,-1,1,64800,-1,1,155,75,18862,3,-1,-1,-1
495,1006298,21,-1,-1,-1.0,-1,32,7200,-1,5,163,75,14544,3,-1,-1,-1
496,1006344,1411,2963,32,2277.0,-1,32,10800,-1,1,163,75,14546,2,-1,-1,-1
497,1006600,2,68,3,38.33,-1,3,900,-1,1,147,73,18866,3,-1,-1,-1
498,1006884,4,74,3,45.0,-1,3,900,-1,1,147,73,18870,3,-1,-1,-1
499,1007209,20375,51,16,0.25,-1,16,17400,-1,5,32,75,18874,3,-1,-1,-1
500,1007513,9,38342,1,36462.0,-1,1,57600,-1,1,153,75,14549,3,-1,-1,-1
501,1007626,3103,1638,32,294.69,-1,32,10800,-1,1,150,6,13641,2,-1,-1,-1
502,1008336,2,67,3,36.67,-1,3,900,-1,1,147,73,18878,3,-1,-1,-1
503,1008438,7,72,3,43.0,-1,3,900,-1,1,147,73,18882,3,-1,-1,-1
504,1008697,12825,-1,-1,-1.0,-1,32,3600,-1,5,133,50,14554,3,-1,-1,-1
505,1009720,5,12979,1,12861.0,-1,1,18000,-1,1,154,75,14557,4,-1,-1,-1
506,1010326,17158,82,43,26.19,-1,43,64800,-1,1,41,30,14560,3,-1,-1,-1
507,1011364,1,94,1,58.0,-1,1,64800,-1,5,152,75,14563,3,-1,-1,-1
508,1011421,40,30109,2,28207.0,-1,2,64800,-1,1,42,75,14566,3,-1,-1,-1
509,1011456,11522,57340,1,35591.0,-1,1,64800,-1,1,152,75,14569,3,-1,-1,-1
510,1011757,9611,68,3,38.0,-1,3,900,-1,1,147,73,18886,3,-1,-1,-1
511,1012707,3701,-1,-1,-1.0,-1,2,1200,-1,5,15,75,14572,3,-1,-1,-1
512,1013279,8090,1596,32,290.66,-1,32,10800,-1,1,150,6,13641,2,-1,-1,-1
513,1016083,5283,227,2,183.0,-1,2,900,-1,1,159,75,18890,1,-1,-1,-1
514,1018145,4832,2892,32,2686.0,-1,32,10800,-1,1,163,75,14576,2,-1,-1,-1
515,1021510,7,2657,26,2539.0,-1,26,3600,-1,1,133,50,14578,3,-1,-1,-1
516,1021557,4,69,3,38.0,-1,3,900,-1,1,147,73,18893,3,-1,-1,-1
517,1021683,7,65,3,36.0,-1,3,900,-1,1,147,73,18896,3,-1,-1,-1
518,1021699,2,314,1,272.0,-1,1,900,-1,1,159,75,14581,1,-1,-1,-1
519,1022379,1,65,3,35.0,-1,3,900,-1,1,147,73,18899,3,-1,-1,-1
520,1022750,2,187,2,148.0,-1,2,900,-1,1,159,75,14584,1,-1,-1,-1
521,1022947,7,39,2,-1.0,-1,2,900,-1,1,159,75,14587,1,-1,-1,-1
522,1023046,8,2745,1,2685.0,-1,1,18000,-1,1,154,75,14590,4,-1,-1,-1
523,1023132,2705,1623,32,291.16,-1,32,10800,-1,1,150,6,13641,2,-1,-1,-1
524,1023155,7,216,2,181.5,-1,2,900,-1,1,159,75,14595,1,-1,-1,-1
525,1023831,384,45617,8,45158.0,-1,8,57600,-1,1,90,75,18901,3,-1,-1,-1
526,1023982,8,216,2,180.5,-1,2,900,-1,1,159,75,14598,1,-1,-1,-1
527,1024020,2402,50428,8,49861.0,-1,8,50400,-1,5,90,75,18905,3,-1,-1,-1
528,1025196,1225,4936,2,566.0,-1,2,14400,-1,5,161,75,14099,3,-1,-1,-1
529,1025397,24414,757,64,682.66,-1,64,3600,-1,1,159,75,14603,3,-1,-1,-1
530,1025795,24779,127,64,0.3,-1,64,1200,-1,5,34,7,14606,3,-1,-1,-1
531,1025810,24893,130,64,0.28,-1,64,1200,-1,5,34,7,14609,3,-1,-1,-1
532,1025824,25019,134,64,0.3,-1,64,1200,-1,5,34,7,14612,3,-1,-1,-1
533,1025854,25128,24983,32,24761.0,-1,32,64800,-1,1,119,76,14615,3,-1,-1,-1
534,1026315,9,363,2,327.5,-1,2,900,-1,1,159,75,14618,1,-1,-1,-1
535,1026344,2,149,8,110.5,-1,8,3600,-1,1,159,75,14621,1,-1,-1,-1
536,1026387,11526,11889,11,11468.0,-1,11,36000,-1,1,160,75,18909,3,-1,-1,-1
537,1026761,7,227,4,187.25,-1,4,900,-1,1,159,75,14624,1,-1,-1,-1
538,1027017,566,3634,24,3542.0,-1,24,3600,-1,5,133,50,14627,3,-1,-1,-1
539,1027423,199474,3655,64,691.91,-1,64,3600,-1,5,62,79,18913,3,-1,-1,-1
540,1027706,7,130,8,96.75,-1,8,3600,-1,1,159,75,14630,1,-1,-1,-1
541,1027716,8,194,4,161.0,-1,4,900,-1,1,159,75,14633,1,-1,-1,-1
542,1027720,5,321,2,287.5,-1,2,900,-1,1,159,75,14636,1,-1,-1,-1
543,1029051,24713,144,43,80.0,-1,43,64800,-1,1,41,30,14639,3,-1,-1,-1
544,1029268,7,294,4,254.0,-1,4,1200,-1,1,34,7,14642,3,-1,-1,-1
545,1029276,10,1228,4,1171.0,-1,4,1200,-1,5,34,7,14645,3,-1,-1,-1
546,1029285,2,1228,4,1180.0,-1,4,1200,-1,5,34,7,14648,3,-1,-1,-1
547,1029320,11,527,2,488.0,-1,2,1200,-1,1,34,7,14651,3,-1,-1,-1
548,1029353,10,1228,2,1182.0,-1,2,1200,-1,5,34,7,14654,3,-1,-1,-1
549,1029383,2,106,2,-1.0,-1,2,1200,-1,5,34,7,14657,3,-1,-1,-1
550,1029422,155,187,8,139.62,-1,8,1200,-1,1,34,7,14660,3,-1,-1,-1
551,1029461,309,643,8,569.0,-1,8,1200,-1,1,34,7,14663,3,-1,-1,-1
552,1029545,875,1227,8,1147.0,-1,8,1200,-1,5,34,7,14666,3,-1,-1,-1
553,1029767,99,700,1,268.0,-1,1,1800,-1,5,153,75,14669,3,-1,-1,-1
554,1029875,1356,9120,24,8890.0,-1,24,12600,-1,1,133,50,14672,3,-1,-1,-1
555,1029921,1728,131,16,80.25,-1,16,1200,-1,1,34,7,14675,3,-1,-1,-1
556,1029953,1837,370,16,297.5,-1,16,1200,-1,1,34,7,14678,3,-1,-1,-1
557,1030024,2146,1230,16,1110.0,-1,16,1200,-1,5,34,7,14681,3,-1,-1,-1
558,1030292,502443,-1,-1,-1.0,-1,63,57600,-1,5,24,22,18917,3,-1,-1,-1
559,1030452,11,43101,1,41346.0,-1,1,57600,-1,1,153,75,18921,3,-1,-1,-1
560,1031510,9,8945,1,8867.0,-1,1,18000,-1,1,154,75,18925,4,-1,-1,-1
561,1037903,2708,1021,32,182.12,-1,32,10800,-1,1,150,6,13641,2,-1,-1,-1
562,1038881,42,14831,11,14316.0,-1,11,36000,-1,1,160,75,18929,3,-1,-1,-1
563,1039011,31791,64681,13,59925.0,-1,13,64800,-1,1,151,75,18931,3,-1,-1,-1
564,1040863,13050,16844,11,16201.0,-1,11,36000,-1,1,160,75,14686,3,-1,-1,-1
565,1042339,10,37354,1,35957.0,-1,1,58200,-1,1,153,75,14689,3,-1,-1,-1
566,1042620,11294,16880,11,16242.0,-1,11,36000,-1,1,160,75,14692,3,-1,-1,-1
567,1049771,4145,14912,11,14325.0,-1,11,36000,-1,1,160,75,14695,3,-1,-1,-1
568,1051747,9,49,32,1.53,-1,32,300,-1,1,158,73,14698,3,-1,-1,-1
569,1052979,6,32,2,2.0,-1,2,300,-1,1,158,73,14701,3,-1,-1,-1
570,1053155,11,32,5,1.2,-1,5,300,-1,1,158,73,14704,3,-1,-1,-1
571,1053370,9,45,32,2.31,-1,32,300,-1,1,158,73,14707,3,-1,-1,-1
572,1053645,11,46,32,2.25,-1,32,300,-1,1,158,73,14710,3,-1,-1,-1
573,1053723,24106,14911,11,14382.0,-1,11,36000,-1,1,160,75,18934,3,-1,-1,-1
574,1053953,3057,-1,-1,-1.0,-1,32,300,-1,5,158,73,14713,3,-1,-1,-1
575,1055143,2,106,3,-1.0,-1,3,900,-1,5,158,73,14716,3,-1,-1,-1
576,1055389,12,72,3,41.67,-1,3,900,-1,1,158,73,14719,3,-1,-1,-1
577,1057064,10,38,16,2.19,-1,16,300,-1,1,158,73,14722,3,-1,-1,-1
578,1057253,30038,81,64,2.42,-1,64,300,-1,1,158,73,14725,3,-1,-1,-1
579,1057333,30048,73,64,2.25,-1,64,300,-1,1,158,73,14728,3,-1,-1,-1
580,1057969,18006,2969,32,2279.0,-1,32,7200,-1,1,163,75,14731,3,-1,-1,-1
581,1059825,2,360,8,144.62,-1,8,64800,-1,1,150,6,13592,4,-1,-1,-1
582,1061231,10,336,8,143.75,-1,8,64800,-1,1,150,6,13592,4,-1,-1,-1
583,1061247,7590,13005,32,12823.0,-1,32,64800,-1,1,171,75,14738,2,-1,-1,-1
584,1061885,6955,386,8,145.88,-1,8,64800,-1,1,150,6,13592,4,-1,-1,-1
585,1068797,1040,14867,11,14330.0,-1,11,36000,-1,1,160,75,14743,3,-1,-1,-1
586,1069383,8,337,8,143.62,-1,8,64800,-1,1,150,6,13592,4,-1,-1,-1
587,1070476,35138,44837,8,34793.0,-1,8,64800,-1,5,150,6,13592,4,-1,-1,-1
588,1070725,33,16746,11,16175.0,-1,11,36000,-1,1,160,75,14750,3,-1,-1,-1
589,1070763,17169,16654,11,16211.0,-1,11,36000,-1,1,160,75,18937,3,-1,-1,-1
590,1073175,58079,-1,-1,-1.0,-1,64,2700,-1,5,147,73,18941,3,-1,-1,-1
591,1073195,58059,-1,-1,-1.0,-1,64,2700,-1,5,147,73,18945,3,-1,-1,-1
592,1077428,8,388,10,30.3,-1,10,1800,-1,1,147,73,18949,3,-1,-1,-1
593,1077698,1253,734,32,126.41,-1,32,10800,-1,1,150,6,13641,2,-1,-1,-1
594,1077982,19,-1,-1,-1.0,-1,10,1800,-1,5,147,73,18953,3,-1,-1,-1
595,1078041,1652,376,10,27.5,-1,10,1800,-1,1,147,73,18957,3,-1,-1,-1
596,1078979,18883,45411,8,44999.0,-1,8,57600,-1,1,90,75,18961,3,-1,-1,-1
597,1079751,6,2157,24,1992.0,-1,24,21600,-1,5,133,50,14755,3,-1,-1,-1
598,1080326,5,25227,8,24851.0,-1,8,25200,-1,5,90,75,18965,3,-1,-1,-1
